Sales_ID,Name,Year,Selling_price,km_driven,Region,State or Province,City,Fuel,Seller_type,Transmission,Owner,Mileage,Engine,Max_power,Torque,Seats,Sold
4380,Maruti Swift VDI Windsong Limited edition,2015,565000,114000,West,Washington,Bellingham,Diesel,Dealer,Manual,First Owner,25.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,N
1784,Ford Classic 1.4 Duratorq Titanium,2014,350000,113226,East,Pennsylvania,Monroeville,Diesel,Dealer,Manual,First Owner,19.68 kmpl,1399 CC,67 bhp,160Nm@ 2000rpm,5,Y
1963,Ford Figo 1.5D Base MT,2017,430000,113000,South,Kentucky,Henderson,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,Y
4350,Ford Figo 1.5D Base MT,2017,430000,113000,Central,Texas,Mesquite,Diesel,Individual,Manual,First Owner,25.83 kmpl,1498 CC,99 bhp,215Nm@ 1750-3000rpm,5,N
2278,Maruti Swift VDI BSIV,2007,195000,112880,East,New Jersey,Fair Lawn,Diesel,Dealer,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6144,Ford EcoSport 1.5 Diesel Titanium BSIV,2016,570000,112879,South,North Carolina,Greenville,Diesel,Dealer,Manual,Second Owner,23.0 kmpl,1498 CC,98.96 bhp,205Nm@ 1750-3250rpm,5,N
3454,Nissan Sunny Diesel XV,2012,290000,112072,East,Maryland,Odenton,Diesel,Individual,Manual,First Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5,N
7049,Tata New Safari Dicor EX 4X2 BS IV,2013,541000,112011,West,New Mexico,Clovis,Diesel,Individual,Manual,First Owner,13.93 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,N
4682,Mahindra Scorpio 1.99 S10 4WD,2016,1000000,112000,Central,Indiana,Indianapolis,Diesel,Dealer,Manual,Second Owner,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7,N
5180,Toyota Innova 2.5 VX (Diesel) 8 Seater,2014,900000,112000,East,Pennsylvania,Allentown,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,N
5482,Hyundai i20 Asta Option 1.4 CRDi,2016,616000,112000,South,Mississippi,Columbus,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
5724,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2008,450000,112000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,10.5 kmpl,2609 CC,120 bhp,290Nm@ 1800-2800rpm,9,N
6831,Ford Figo Diesel Titanium,2012,190000,112000,Central,Missouri,University City,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,N
6670,Ford Figo Diesel EXI,2011,160000,112000,West,Idaho,Rexburg,Diesel,Individual,Manual,Second Owner,20.0 kmpl,1399 CC,68 bhp,160Nm@ 2000rpm,5,N
7885,Hyundai i20 Active 1.4 SX,2016,700000,111000,South,Mississippi,Horn Lake,Diesel,Individual,Manual,Second Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm,5,N
4123,Volkswagen Vento 1.5 TDI Highline,2014,565000,111000,West,California,Murrieta,Diesel,Individual,Manual,First Owner,20.34 kmpl,1498 CC,103.2 bhp,250Nm@ 1500-2500rpm,5,N
5313,Toyota Innova Crysta 2.4 ZX MT BSIV,2016,1800000,110000,East,Connecticut,East Haven,Diesel,Individual,Manual,First Owner,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm,7,N
4020,Audi Q7 3.0 TDI Quattro,2010,1750000,110000,Central,Illinois,Carpentersville,Diesel,Individual,Automatic,Second Owner,12.07 kmpl,2967 CC,241.4 bhp,550Nm@ 1750-2750rpm,7,N
1677,Mercedes-Benz M-Class ML 350 4Matic,2011,1700000,110000,East,Pennsylvania,Altoona,Diesel,Individual,Automatic,Third Owner,0.0 kmpl,2987 CC,165 bhp,510@ 1600-2400,5,Y
4528,Mercedes-Benz M-Class ML 350 4Matic,2011,1700000,110000,West,California,Stockton,Diesel,Individual,Automatic,Third Owner,0.0 kmpl,2987 CC,165 bhp,510@ 1600-2400,5,N
5322,Toyota Innova Crysta 2.4 VX MT BSIV,2016,1700000,110000,Central,Michigan,Midland,Diesel,Individual,Manual,Second Owner,13.68 kmpl,2393 CC,147.8 bhp,343Nm@ 1400-2800rpm,7,N
1637,Mahindra Scorpio S11 BSIV,2018,1465000,110000,South,Alabama,Selma,Diesel,Individual,Manual,First Owner,16.36 kmpl,2179 CC,140 bhp,320Nm@ 1500-2800rpm,7,Y
5548,Audi A4 2.0 TDI 177 Bhp Premium Plus,2013,1200000,110000,Central,Kansas,Olathe,Diesel,Individual,Automatic,First Owner,17.11 kmpl,1968 CC,174.33 bhp,380Nm@ 1750-2500rpm,5,N
2235,Mahindra XUV500 W10 2WD,2016,1175000,110000,East,Ohio,Findlay,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
2092,Mahindra XUV500 W10 2WD,2015,1100000,110000,West,Colorado,Aurora,Diesel,Individual,Manual,First Owner,16.0 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
779,Ford Endeavour Hurricane Limited Edition,2013,1075000,110000,Central,Michigan,Detroit,Diesel,Individual,Automatic,Third Owner,12.8 kmpl,2953 CC,156 bhp,380Nm(38.7kgm)@ 2500rpm,7,Y
5692,Nissan Terrano XL 85 PS,2015,1000000,110000,South,Florida,Riverview,Diesel,Individual,Manual,First Owner,20.45 kmpl,1461 CC,83.8 bhp,200Nm@ 1900rpm,5,N
5934,Toyota Innova 2.5 Z Diesel 7 Seater,2014,969999,110000,South,Florida,Coral Springs,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7,N
964,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,910000,110000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100 bhp,200Nm@ 1400-3400rpm,7,Y
3856,Toyota Innova 2.5 G (Diesel) 7 Seater,2015,905000,110000,West,Colorado,Lakewood,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1400-3400rpm,7,N
1514,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,2011,900000,110000,Central,Michigan,Ann Arbor,Diesel,Individual,Manual,First Owner,12.8 kmpl,2494 CC,102 bhp,20.4@ 1400-3400(kgm@ rpm),8,Y
5857,Mahindra Scorpio 1.99 S10,2014,900000,110000,South,Tennessee,Maryville,Diesel,Individual,Manual,First Owner,15.4 kmpl,1997 CC,120 bhp,280Nm@ 1800-2800rpm,7,N
6040,Hyundai Creta 1.6 CRDi SX,2016,900000,110000,Central,Texas,Allen,Diesel,Individual,Manual,First Owner,19.67 kmpl,1582 CC,126.2 bhp,259.9Nm@ 1900-2750rpm,5,N
1193,Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,2013,850000,110000,South,Tennessee,Cleveland,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100 bhp,200Nm@ 1400-3400rpm,8,Y
2329,Mahindra Scorpio S2 7 Seater,2017,850000,110000,West,Oregon,Coos Bay,Diesel,Individual,Manual,First Owner,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,7,N
2662,Mahindra Scorpio S2 7 Seater,2017,850000,110000,East,Pennsylvania,Plum,Diesel,Individual,Manual,First Owner,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,7,N
2047,Mahindra XUV500 W8 AWD,2014,825000,110000,South,Tennessee,Gallatin,Diesel,Individual,Manual,First Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,Y
1337,Toyota Innova 2.5 GX (Diesel) 8 Seater,2013,819999,110000,South,Florida,Miramar,Diesel,Individual,Manual,First Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,Y
3449,Maruti Vitara Brezza ZDi,2017,813000,110000,East,Maryland,Odenton,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
4996,Toyota Innova 2.5 VX (Diesel) 8 Seater,2013,800000,110000,West,Utah,Orem,Diesel,Individual,Manual,Second Owner,12.99 kmpl,2494 CC,100.6 bhp,200Nm@ 1200-3600rpm,8,N
5665,Mahindra XUV500 W6 2WD,2013,750000,110000,East,New York,Commack,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
6867,Mahindra TUV 300 mHAWK100 T8 AMT,2016,750000,110000,West,California,San Clemente,Diesel,Individual,Automatic,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,N
7231,Maruti Swift Dzire ZDI,2017,750000,110000,South,Florida,Palm Beach Gardens,Diesel,Individual,Manual,Second Owner,28.4 kmpl,1248 CC,74.02 bhp,190Nm@ 2000rpm,5,N
100,Hyundai i20 1.4 Asta Option,2017,725000,110000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,Y
3202,Maruti Ertiga SHVS VDI,2016,725000,110000,East,Maryland,Aspen Hill,Diesel,Individual,Manual,First Owner,24.52 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,7,N
130,Maruti Ertiga VDI,2015,700000,110000,East,District of Columbia,Washington,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Y
762,Maruti Vitara Brezza ZDi Plus Dual Tone,2016,700000,110000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
3791,Honda City i DTec SV,2016,700000,110000,Central,Illinois,Springfield,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
5209,Hyundai i20 Active 1.4 SX,2016,660000,110000,East,New York,Watertown,Diesel,Individual,Manual,First Owner,21.19 kmpl,1396 CC,88.73 bhp,220Nm@ 1500-2750rpm,5,N
1673,Maruti Ertiga VDI,2015,650000,110000,Central,Iowa,Iowa City,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Y
2434,Mahindra Scorpio S2 9 Seater,2015,650000,110000,West,Arizona,Tempe,Diesel,Individual,Manual,Second Owner,15.4 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,9,N
3381,Honda Mobilio RS i DTEC,2015,650000,110000,South,Virginia,Annandale,Diesel,Individual,Manual,First Owner,24.5 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,7,N
4524,Maruti Ertiga VDI,2015,650000,110000,East,Massachusetts,Attleboro,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
6325,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,650000,110000,East,Rhode Island,North Kingstown,Diesel,Individual,Manual,Second Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5,N
6843,Mahindra Bolero Power Plus Plus AC BSIV PS,2017,650000,110000,East,Vermont,Rutland,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9,N
6951,Maruti Swift VDI BSIV,2017,640000,110000,West,Utah,Salt Lake City,Diesel,Individual,Manual,First Owner,25.2 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
3884,Hyundai i20 Asta 1.4 CRDi,2014,620000,110000,South,Florida,Davie,Diesel,Individual,Manual,First Owner,22.54 kmpl,1396 CC,88.73 bhp,219.7Nm@ 1500-2750rpm,5,N
3338,Maruti Vitara Brezza VDi Option,2016,610000,110000,Central,North Dakota,Grand Forks,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
4966,Maruti Vitara Brezza VDi Option,2016,610000,110000,Central,Texas,Rowlett,Diesel,Individual,Manual,First Owner,24.3 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,N
1220,Maruti Ciaz ZDi Plus,2015,600000,110000,Central,Wisconsin,Fitchburg,Diesel,Individual,Manual,First Owner,26.21 kmpl,1248 CC,88.5 bhp,200Nm@ 1750rpm,5,Y
2332,Chevrolet Tavera Neo 3 10 Seats BSIII,2014,600000,110000,East,Pennsylvania,Erie,Diesel,Individual,Manual,First Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,10,N
5477,Mahindra Scorpio SLE BSIII,2013,600000,110000,Central,Kansas,Emporia,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,N
2108,Maruti Baleno Delta 1.3,2015,590000,110000,East,Ohio,Springfield,Diesel,Individual,Manual,First Owner,27.39 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
7575,Hyundai Verna 1.6 SX CRDi (O),2012,590000,110000,West,California,Danville,Diesel,Individual,Manual,Second Owner,22.32 kmpl,1582 CC,126.32 bhp,259.8Nm@ 1900-2750rpm,5,N
3284,Chevrolet Tavera Neo 3 LS 10 Seats BSIII,2015,580000,110000,East,Ohio,Cleveland,Diesel,Individual,Manual,Second Owner,13.58 kmpl,2499 CC,72.4 bhp,171Nm@ 1800rpm,10,N
2782,Mahindra Xylo H9,2015,575000,110000,West,Utah,West Valley City,Diesel,Individual,Manual,Second Owner,14.02 kmpl,2179 CC,118.3 bhp,280Nm@ 2400-2800rpm,8,N
6709,Mahindra XUV500 W8 2WD,2011,575000,110000,Central,Texas,Sugar Land,Diesel,Individual,Manual,Second Owner,15.1 kmpl,2179 CC,140 bhp,330Nm@ 1600-2800rpm,7,N
5777,Ford EcoSport 1.5 TDCi Trend Plus BSIV,2015,551000,110000,Central,Missouri,Springfield,Diesel,Individual,Manual,First Owner,22.77 kmpl,1498 CC,98.59 bhp,205Nm@ 1750-3250rpm,5,N
4595,Maruti Swift Dzire VDI,2015,550000,110000,West,Montana,Billings,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
5848,Honda City i DTEC S,2014,550000,110000,Central,North Dakota,Mandan,Diesel,Individual,Manual,Second Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
6070,Maruti Ertiga VDI,2012,550000,110000,Central,Minnesota,Savage,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
4210,Maruti Ertiga VDI,2014,545000,110000,East,Delaware,Dover,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
4851,Maruti Ertiga VDI,2014,545000,110000,East,New York,Harrison,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
3956,Mahindra Scorpio EX,2014,540000,110000,East,Ohio,Lakewood,Diesel,Individual,Manual,First Owner,14.0 kmpl,2523 CC,75 bhp,200Nm@ 1400-2200rpm,8,N
5972,Mahindra Bolero 2011-2019 ZLX,2015,540000,110000,Central,Minnesota,Lino Lakes,Diesel,Individual,Manual,Second Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
2896,Honda Amaze VX i-DTEC,2014,530000,110000,West,California,Moreno Valley,Diesel,Individual,Manual,First Owner,25.8 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
5575,Renault Scala Diesel RxE,2015,530000,110000,South,Georgia,Forest Park,Diesel,Individual,Manual,First Owner,21.64 kmpl,1461 CC,84.8 bhp,200Nm@ 2000rpm,5,N
2391,Maruti Swift Dzire VDI,2013,525000,110000,South,Virginia,Richmond,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
3652,Maruti Ertiga VDI,2014,525000,110000,Central,Indiana,Schererville,Diesel,Individual,Manual,Second Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
5170,Tata Aria Pride,2013,525000,110000,East,Pennsylvania,Wilkes Barre,Diesel,Individual,Manual,Second Owner,13.7 kmpl,2179 CC,138.1 bhp,320Nm@ 1700-2700rpm,7,N
7255,Tata Zest Quadrajet 1.3 XT,2018,525000,110000,Central,Texas,Houston,Diesel,Individual,Manual,Second Owner,20.65 kmpl,1248 CC,88.7 bhp,190Nm@ 1750-3000rpm,5,N
440,Volkswagen Polo 1.5 TDI Highline,2015,520000,110000,East,New York,New York City,Diesel,Individual,Manual,Second Owner,20.14 kmpl,1498 CC,88.8 bhp,230Nm@ 1500-2500rpm,5,Y
2170,Mahindra Scorpio LX,2013,520000,110000,West,California,San Gabriel,Diesel,Individual,Manual,First Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9,N
4011,Mahindra Scorpio LX,2014,520000,110000,South,North Carolina,Jacksonville,Diesel,Individual,Manual,Second Owner,12.05 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,9,N
1302,Maruti Swift Dzire VDI,2014,509999,110000,West,California,Los Banos,Diesel,Individual,Manual,First Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
3142,Mahindra TUV 300 T8,2016,509999,110000,East,Massachusetts,Hanover,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,N
3692,Mahindra TUV 300 T8,2016,509999,110000,East,Ohio,North Ridgeville,Diesel,Individual,Manual,First Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,N
374,Tata Safari Storme EX,2015,503000,110000,Central,Michigan,Detroit,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
413,Tata Safari Storme EX,2015,503000,110000,East,New York,New York City,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
549,Tata Safari Storme EX,2015,503000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
650,Tata Safari Storme EX,2015,503000,110000,West,California,Los Angeles,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1081,Tata Safari Storme EX,2015,503000,110000,Central,Texas,Pflugerville,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1100,Tata Safari Storme EX,2015,503000,110000,South,North Carolina,Greensboro,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1119,Tata Safari Storme EX,2015,503000,110000,East,Maryland,Dundalk,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1138,Tata Safari Storme EX,2015,503000,110000,East,Maryland,Dundalk,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
1713,Tata Safari Storme EX,2015,503000,110000,South,Georgia,Evans,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,Y
2634,Tata Safari Storme EX,2015,503000,110000,West,Utah,Spanish Fork,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
2667,Tata Safari Storme EX,2015,503000,110000,East,Pennsylvania,Norristown,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
2908,Tata Safari Storme EX,2015,503000,110000,Central,Illinois,Wheeling,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
3082,Tata Safari Storme EX,2015,503000,110000,Central,Texas,Eagle Pass,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
3412,Tata Safari Storme EX,2015,503000,110000,East,New Jersey,Orange,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
3520,Tata Safari Storme EX,2015,503000,110000,South,Florida,Altamonte Springs,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
3835,Tata Safari Storme EX,2015,503000,110000,South,Georgia,Martinez,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
4219,Tata Safari Storme EX,2015,503000,110000,West,California,Pacifica,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
4238,Tata Safari Storme EX,2015,503000,110000,Central,South Dakota,Sioux Falls,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
4259,Tata Safari Storme EX,2015,503000,110000,South,Georgia,College Park,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
4324,Tata Safari Storme EX,2015,503000,110000,East,New York,Tonawanda,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
4418,Tata Safari Storme EX,2015,503000,110000,South,North Carolina,Salisbury,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
4819,Tata Safari Storme EX,2015,503000,110000,Central,Texas,Leander,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
5087,Tata Safari Storme EX,2015,503000,110000,Central,Indiana,Gary,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
5618,Tata Safari Storme EX,2015,503000,110000,Central,Oklahoma,Bartlesville,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
6170,Tata Safari Storme EX,2015,503000,110000,South,Florida,Saint Cloud,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
6558,Tata Safari Storme EX,2015,503000,110000,East,Pennsylvania,Bethlehem,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
6577,Tata Safari Storme EX,2015,503000,110000,West,Arizona,Glendale,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
6693,Tata Safari Storme EX,2015,503000,110000,West,Colorado,Castle Rock,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
6963,Tata Safari Storme EX,2015,503000,110000,West,Washington,Tacoma,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
7862,Tata Safari Storme EX,2015,503000,110000,Central,Texas,Mansfield,Diesel,Individual,Manual,First Owner,14.1 kmpl,2179 CC,147.94 bhp,320Nm@ 1500-3000rpm,7,N
2489,Ford Endeavour 3.0L 4X2 AT,2012,500000,110000,South,Alabama,Birmingham,Diesel,Individual,Automatic,First Owner,11.4 kmpl,2953 CC,153.86 bhp,380Nm@ 2500rpm,7,N
4054,Renault Duster 110PS Diesel RxL,2012,500000,110000,Central,Missouri,Oakville,Diesel,Individual,Manual,Second Owner,19.01 kmpl,1461 CC,108.45 bhp,248Nm@ 2250rpm,5,N
4565,Honda City i DTEC SV,2014,500000,110000,East,Ohio,Stow,Diesel,Individual,Manual,First Owner,26.0 kmpl,1498 CC,98.6 bhp,200Nm@ 1750rpm,5,N
6950,Mahindra Bolero 2011-2019 SLE,2013,500000,110000,South,South Carolina,Hilton Head Island,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,62.1 bhp,195Nm@ 1400-2200rpm,7,N
4191,Maruti Ertiga VDI,2013,497000,110000,East,Rhode Island,Newport,Diesel,Individual,Manual,First Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,N
5173,Mahindra Scorpio VLS AT 2.2 mHAWK,2010,490000,110000,East,Ohio,Whitehall,Diesel,Individual,Automatic,First Owner,11.79 kmpl,2179 CC,120 bhp,290Nm@ 1800-2800rpm,8,N
341,Maruti Ertiga VDI,2013,480000,110000,Central,Illinois,Chicago,Diesel,Individual,Manual,Third Owner,20.77 kmpl,1248 CC,88.76 bhp,200Nm@ 1750rpm,7,Y
3459,BMW 3 Series 320d Sedan,2007,480000,110000,East,Maryland,Odenton,Diesel,Individual,Automatic,Fourth & Above Owner,16.07 kmpl,1995 CC,181 bhp,380Nm@ 1750-3000rpm,5,N
2111,Maruti Ritz VDi,2016,475000,110000,Central,Illinois,Pekin,Diesel,Individual,Manual,First Owner,23.2 kmpl,1248 CC,73.94 bhp,190Nm@ 2000rpm,5,N
1648,Maruti Swift Dzire VDI,2015,470000,110000,South,Alabama,Selma,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,Y
2612,Hyundai Verna 1.4 CRDi,2014,459999,110000,South,Florida,Sanford,Diesel,Individual,Manual,Second Owner,24.8 kmpl,1396 CC,88.7 bhp,219.7Nm@ 1750-2750rpm,5,N
1464,Mahindra Bolero 2011-2019 DI - AC BS III,2014,450000,110000,Central,Kansas,Hutchinson,Diesel,Individual,Manual,First Owner,15.96 kmpl,2523 CC,63 bhp,180Nm@ 1440-1500rpm,9,Y
5693,Maruti Swift Dzire VDI,2015,440000,110000,South,Florida,Riverview,Diesel,Individual,Manual,First Owner,26.59 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
6710,Tata Xenon XT EX 4X2,2014,440000,110000,Central,Texas,Sugar Land,Diesel,Individual,Manual,Second Owner,13.49 kmpl,2179 CC,138.03 bhp,320Nm@ 1750-2700rpm,5,N
6054,Maruti Swift Dzire VDI,2014,434999,110000,South,Florida,Palm Beach Gardens,Diesel,Individual,Manual,Second Owner,23.4 kmpl,1248 CC,74 bhp,190Nm@ 2000rpm,5,N
1483,Maruti Swift Dzire VDi,2012,430000,110000,East,New York,Deer Park,Diesel,Individual,Manual,Second Owner,19.3 kmpl,1248 CC,73.9 bhp,190Nm@ 2000rpm,5,Y
3214,Mahindra TUV 300 T8,2015,430000,110000,Central,Kansas,Olathe,Diesel,Individual,Manual,Second Owner,18.49 kmpl,1493 CC,100 bhp,240Nm@ 1600-2800rpm,7,N
467,Chevrolet Enjoy 1.3 TCDi LS 7,2016,420000,110000,West,California,Los Angeles,Diesel,Individual,Manual,Second Owner,18.2 kmpl,1248 CC,73.74 bhp,172.5Nm@ 1750rpm,7,Y
